      TIME              V(IN)            V(OUT)            I(IIN)           I(R_I2V)        I(R_OUT_LOAD)       I(V_VDD)     
   3.92000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   3.94000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   3.96000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   3.98000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.00000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.02000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.04000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.06000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.08000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.10000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.12000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.14000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.16000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.18000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.20000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.22000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.24000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.26000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.28000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.30000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.32000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.34000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.36000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.38000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.40000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.42000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.44000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.46000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.48000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.50000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.52000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.54000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.56000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.58000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.60000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.62000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.64000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.66000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.68000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.70000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.72000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.74000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.76000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.78000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.80000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.82000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.84000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.86000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.88000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.90000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.92000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.94000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.96000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   4.98000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.00000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.02000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.04000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.06000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.08000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.10000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.12000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.14000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.16000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.18000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.20000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.22000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.24000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.26000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.28000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.30000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.32000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.34000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.36000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.38000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.40000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.42000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.44000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.46000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.48000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.50000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.52000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.54000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.56000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.58000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.60000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.62000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.64000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.66000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.68000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.70000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.72000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.74000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.76000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.78000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.80000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.82000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.84000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.86000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.88000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.90000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.92000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.94000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.96000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   5.98000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.00000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.02000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.04000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.06000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.08000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.10000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.12000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.14000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.16000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.18000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.20000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.22000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.24000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.26000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.28000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.30000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.32000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.34000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.36000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.38000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.40000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.42000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.44000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.46000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.48000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.50000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.52000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.54000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.56000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.58000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.60000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.62000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.64000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.66000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.68000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.70000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.72000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.74000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.76000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.78000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.80000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.82000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.84000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.86000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.88000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.90000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.92000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.94000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.96000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   6.98000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.00000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.02000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.04000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.06000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.08000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.10000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   7.12000000e-10   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
